Beds;Host Id;Year;Day;Month;Name;Neighbourhood;Number Of Reviews;Number of Records;Price;Property Type;Review Scores Rating;Room Type;Location
1;30374611;2015;31;3;Third Floor Railroad Walk up, 4RENT;Queens;0;1;200;Apartment;None;Entire home/apt;ZIP:11237
1;30320622;2015;31;3;Huge room in Sunset Park with AC;Brooklyn;0;1;55;Apartment;None;Private room;ZIP:11220
1;30320622;2015;31;3;Huge room in Sunset Park with AC;Brooklyn;1;1;40;Apartment;80;Private room;ZIP:11220
1;30322703;2015;31;3;Cozy room with terrace access;Brooklyn;0;1;50;Apartment;None;Private room;ZIP:11222
1;30379425;2015;31;3;Brooklyn Renovated One Bedroom;Brooklyn;0;1;90;Apartment;None;Private room;ZIP:11237
1;30377037;2015;31;3;Private Room in Financial District;Manhattan;4;1;105;Apartment;100;Private room;ZIP:10006
1;30381715;2015;31;3;7th St. 1st Ave close to everything;Manhattan;0;1;100;Apartment;None;Private room;ZIP:10009
1;30320237;2015;31;3;Lincoln Center Luxury Apartment;Manhattan;2;1;120;Apartment;90;Private room;ZIP:10023
1;30320237;2015;31;3;Lincoln Center Luxury Building;Manhattan;1;1;150;Apartment;80;Private room;ZIP:10023
1;30343837;2015;31;3;Quiet, Clean, Private Room with A/C;Manhattan;5;1;60;Apartment;96;Private room;ZIP:10040
1;30346554;2015;31;3;Beautiful Astoria Apartment;Queens;4;1;70;Apartment;93;Private room;ZIP:11102
1;30379314;2015;31;3;Large Room Close to NYC;Queens;0;1;65;Apartment;None;Private room;ZIP:11104
1;30321653;2015;31;3;Near by Chelsea Market & Highline;Manhattan;13;1;130;Apartment;89;Shared room;ZIP:10011
3;30444265;2015;1;4;2 Bdrm Apt in East Williamsburg;Brooklyn;19;1;350;Apartment;99;Entire home/apt;ZIP:11206
1;30429883;2015;1;4;Large, Sundrenched, Gorgeous 1BR;Brooklyn;0;1;115;Apartment;None;Entire home/apt;ZIP:11216
2;30424302;2015;1;4;Whimsical Apartment in Brooklyn;Brooklyn;1;1;105;Apartment;100;Entire home/apt;ZIP:11217
1;30436891;2015;1;4;Complete Cozy Studio near the JFK !;Brooklyn;13;1;115;Apartment;90;Entire home/apt;ZIP:11236
2;30432695;2015;1;4;1 BR Home Away from Home, LES NYC;Manhattan;1;1;125;Apartment;100;Entire home/apt;ZIP:10002
1;30436353;2015;1;4;Midtown east 1 bedroom condo;Manhattan;5;1;250;Apartment;90;Entire home/apt;ZIP:10022
2;30415804;2015;1;4;Upper West Side 2BR;Manhattan;0;1;200;Apartment;None;Entire home/apt;ZIP:10024
1;30418082;2015;1;4;Large Studio with sleeping alcove;Manhattan;5;1;135;Apartment;92;Entire home/apt;ZIP:10028
2;30421034;2015;1;4;1 bd @ central park, stunning views;Manhattan;11;1;239;Apartment;95;Entire home/apt;ZIP:10029
1;30436731;2015;1;4;One bedroom Apt;Queens;6;1;90;Apartment;96;Entire home/apt;ZIP:11103
1;30430827;2015;1;4;Modern, Cozy & Bright Private Room;Brooklyn;15;1;90;Apartment;97;Private room;ZIP:11205
1;30444265;2015;1;4;Large 2 Bedroom East Williamsburg;Brooklyn;2;1;100;Apartment;100;Private room;ZIP:11206
1;30446713;2015;1;4;Awesome room in Brooklyn!;Brooklyn;0;1;35;Apartment;None;Private room;ZIP:11238
1;30432966;2015;1;4;CLEAN ROOM IN HEART OF EAST VILLAGE;Manhattan;17;1;103;Apartment;89;Private room;ZIP:10009
1;30426158;2015;1;4;1BR in Murray Hill.  Amazing Area!;Manhattan;0;1;100;Apartment;None;Private room;ZIP:10016
1;30422547;2015;1;4;Cozy room & Private full bath.;Manhattan;2;1;89;Apartment;100;Private room;ZIP:10030
1;30422547;2015;1;4;Nice Room & Private full bath;Manhattan;0;1;89;Apartment;None;Private room;ZIP:10030
1;30437624;2015;1;4;Sunny Astoria bedroom close to LGA;Queens;30;1;62;Apartment;94;Private room;ZIP:11103
2;30465176;2015;2;4;Spaceous 2 Bed/2 Bath Williamsburg;Brooklyn;6;1;250;Apartment;92;Entire home/apt;ZIP:11211
1;30484923;2015;2;4;Clean Studio in Herald Square;Manhattan;6;1;249;Apartment;87;Entire home/apt;ZIP:10001
1;30500226;2015;2;4;East Village -  Beautiful 1 Bedroom;Manhattan;6;1;195;Apartment;100;Entire home/apt;ZIP:10003
1;30453509;2015;2;4;Glamorous/Luxury Doorman Apartment;Manhattan;3;1;209;Apartment;87;Entire home/apt;ZIP:10005
3;30467978;2015;2;4;Sophisticated 5 Rm Loft - Park View;Manhattan;11;1;360;Loft;98;Entire home/apt;ZIP:10026
1;30487566;2015;2;4;Cozy room with a coach in Brooklyn;Brooklyn;0;1;60;Apartment;None;Private room;ZIP:11229
1;30454464;2015;2;4;Cozy Room w/ Views in Perfect Spot!;Manhattan;32;1;100;Apartment;93;Private room;ZIP:10001
1;30454464;2015;2;4;Master Bedroom in Amazing Location;Manhattan;24;1;110;Apartment;96;Private room;ZIP:10001
1;30504672;2015;2;4;Private Room Available in Manhattan;Manhattan;11;1;70;Apartment;76;Private room;ZIP:10029
1;30467944;2015;2;4;Simple and Central Near Times Sq;Manhattan;0;1;92;Apartment;None;Private room;ZIP:10036
1;30500428;2015;2;4;Large One Bedroom beautiful!;Queens;0;1;150;House;None;Private room;ZIP:11432
1;30506310;2015;2;4;Roosevelt Island - Women Only;Manhattan;1;1;55;Apartment;40;Shared room;ZIP:10044
3;30537641;2015;3;4;Williamsburg GEM ** Stylish 3BR !!!;Brooklyn;24;1;300;Apartment;92;Entire home/apt;ZIP:11211
1;30537204;2015;3;4;Sunny Home in Vibrant West Village;Manhattan;18;1;225;Apartment;98;Entire home/apt;ZIP:10012
2;30550704;2015;3;4;Modern Soho 1 Bdr Apartment;Manhattan;7;1;300;Apartment;100;Entire home/apt;ZIP:10012
2;30535534;2015;3;4;Sunny Upper West side 2 BD w/ Heart;Manhattan;3;1;300;Apartment;100;Entire home/apt;ZIP:10025
1;30537511;2015;3;4;Cozy Studio for single or couple;Manhattan;1;1;85;Apartment;100;Entire home/apt;ZIP:10031
1;30531104;2015;3;4;Beautiful Upper East Side 1 Bedroom;Manhattan;0;1;250;Apartment;None;Entire home/apt;ZIP:10065
1;30555264;2015;3;4;Little magical nest in the clouds!;Brooklyn;0;1;85;Apartment;None;Private room;ZIP:11206
1;30541205;2015;3;4;Cozy room in Bushwick!;Brooklyn;0;1;50;Apartment;None;Private room;ZIP:11237
1;30560401;2015;3;4;Spacious Sunny Room in Midtown;Manhattan;0;1;150;Apartment;None;Private room;ZIP:10017
1;30537575;2015;3;4;Dream Apartment with Skyline Views;Queens;22;1;155;Apartment;100;Private room;ZIP:11101
;15979279;2015;4;4;West Village - Home from home!;Manhattan;1;1;260;Apartment;100;Entire home/apt;ZIP:10014
4;30591839;2015;4;4;Cool & Rare Duplex in NYC! Park Ave;Manhattan;2;1;200;Apartment;100;Entire home/apt;ZIP:10029
1;30599286;2015;4;4;Very Spacious Wash. Heights Apt;Manhattan;2;1;90;Apartment;100;Entire home/apt;ZIP:10032
2;8479154;2015;4;4;Cozy one-bedroom apartment on UES;Manhattan;3;1;125;Apartment;100;Entire home/apt;ZIP:10128
1;30581489;2015;4;4;Private Room in PRIME WILLIAMSBURG;Brooklyn;2;1;89;Apartment;100;Private room;ZIP:11211
1;30613046;2015;4;4;Room in Beautiful Park Slope;Brooklyn;0;1;90;Apartment;None;Private room;ZIP:11217
1;30616009;2015;4;4;PRIVATE BEDROOM with AC;Manhattan;0;1;74;Apartment;None;Private room;ZIP:10002
1;30608850;2015;4;4;Cozy PRIVATE bedroom in Astoria;Queens;0;1;60;Apartment;None;Private room;ZIP:11105
2;30671432;2015;5;4;Beautiful 1Bed Apt in Park Slope;Brooklyn;0;1;150;Apartment;None;Entire home/apt;ZIP:11215
1;30667498;2015;5;4;Spacious & Sunny Near McCarren Park;Brooklyn;1;1;150;Apartment;None;Entire home/apt;ZIP:11222
2;30653420;2015;5;4;2 BED Studio Near Empire BLDG;Manhattan;3;1;220;Apartment;87;Entire home/apt;ZIP:10001
3;30653420;2015;5;4;Cozy Studio Near Empire BLDG;Manhattan;5;1;230;Apartment;92;Entire home/apt;ZIP:10001
2;30653420;2015;5;4;Red Studio Near Empire BLDG;Manhattan;10;1;199;Apartment;82;Entire home/apt;ZIP:10001
2;30667653;2015;5;4;2 Bedroom Apartment in Chelsea;Manhattan;0;1;250;Apartment;None;Entire home/apt;ZIP:10001
3;30669346;2015;5;4;Center of midtown near Empire BLDG;Manhattan;1;1;189;Apartment;80;Entire home/apt;ZIP:10001
2;30669346;2015;5;4;Empire State BLDG view from APT;Manhattan;3;1;199;Apartment;100;Entire home/apt;ZIP:10001
3;30669346;2015;5;4;Young's Loft Studio;Manhattan;2;1;199;Apartment;70;Entire home/apt;ZIP:10001
2;30669346;2015;5;4;Young's Twin bed studio;Manhattan;3;1;189;Apartment;90;Entire home/apt;ZIP:10001
2;30669247;2015;5;4;2 Bed apart in the heart of Chelsea;Manhattan;0;1;175;Apartment;None;Entire home/apt;ZIP:10011
1;30670309;2015;5;4;Charming Studio apt in Chelsea NYC;Manhattan;6;1;195;Apartment;93;Entire home/apt;ZIP:10011
2;30674071;2015;5;4;Luxury One-Bedroom in Midtown NYC;Manhattan;11;1;275;Apartment;91;Entire home/apt;ZIP:10022
1;30669530;2015;5;4;Clean,safe,modern room-heart of USQ;Manhattan;3;1;105;Apartment;100;Private room;ZIP:10003
1;30667773;2015;5;4;Spacious Midtown-East Bedroom/Apt;Manhattan;0;1;150;Apartment;None;Private room;ZIP:10016
1;30656279;2015;5;4;Clean & Cozy room in Great Location;Manhattan;18;1;90;Apartment;89;Private room;ZIP:10019
1;30656279;2015;5;4;Private & Cozy Room. Great Location;Manhattan;3;1;90;Apartment;87;Private room;ZIP:10019
1;30656279;2015;5;4;Private Half Bath & Great Location.;Manhattan;3;1;120;Apartment;93;Private room;ZIP:10019
1;30639107;2015;5;4;Large room in huge 2-room apartment;Manhattan;9;1;120;Apartment;89;Private room;ZIP:10027
1;30665412;2015;5;4;Private Bedroom Minutes to Midtown;Queens;0;1;100;Apartment;None;Private room;ZIP:11102
1;30616879;2015;5;4;1 Master Bedroom NYC Flushing 纽约主卧房;Queens;6;1;60;House;93;Private room;ZIP:11358
1;30616879;2015;5;4;2 Flushing Sunny Garden View 舒适阳光房;Queens;10;1;55;House;93;Private room;ZIP:11358
1;30616879;2015;5;4;3 NYC Flushing Garden View 纽约后花园小屋;Queens;8;1;49;House;98;Private room;ZIP:11358
4;30727510;2015;6;4;Newly Updated Sunny 3BRs/2Baths;Brooklyn;0;1;240;Apartment;None;Entire home/apt;ZIP:11213
2;30735446;2015;6;4;Brownstone Garden Apartment;Brooklyn;1;1;165;Apartment;80;Entire home/apt;ZIP:11216
1;30710562;2015;6;4;Spacious apartment in Greenpoint;Brooklyn;4;1;125;Apartment;100;Entire home/apt;ZIP:11222
1;30743586;2015;6;4;Luxury Studio in Chelsea,Manhattan;Manhattan;0;1;250;Apartment;None;Entire home/apt;ZIP:10001
1;30708924;2015;6;4;Large Lower East Side 1 Bedroom Apt;Manhattan;1;1;150;Apartment;None;Entire home/apt;ZIP:10002
1;30699038;2015;6;4;Heart of NYC. Lux High Rise. 1 Bdrm;Manhattan;0;1;195;Apartment;None;Entire home/apt;ZIP:10016
1;30723568;2015;6;4;Large Studio w Prvt. Outdoor Patio;Manhattan;0;1;250;Apartment;None;Entire home/apt;ZIP:10016
1;30704879;2015;6;4;Great 1BR in Midtown, Central Park!;Manhattan;0;1;229;Apartment;None;Entire home/apt;ZIP:10019
2;30697163;2015;6;4;Cozy apartment in the heart of NYC;Manhattan;2;1;160;Apartment;100;Entire home/apt;ZIP:10036
2;30720892;2015;6;4;Sunny and Spacious UES Studio;Manhattan;4;1;150;Apartment;100;Entire home/apt;ZIP:10065
2;30705834;2015;6;4;2 Bedroom Apartment Newly Renovated;Manhattan;15;1;200;Apartment;100;Entire home/apt;ZIP:10128
1;30705834;2015;6;4;Cozy & cute UES Studio;Manhattan;29;1;150;Apartment;91;Entire home/apt;ZIP:10128
1;30705834;2015;6;4;Newly Renovated Studio in the UES!;Manhattan;34;1;160;Apartment;94;Entire home/apt;ZIP:10128
1;19105998;2015;6;4;1 bedroom apartment in Queens;Queens;0;1;120;Apartment;None;Entire home/apt;ZIP:11377
2;30703702;2015;6;4;Great Studio 15 mins to Time Square;Queens;4;1;99;Apartment;90;Entire home/apt;ZIP:11377
1;30723225;2015;6;4;1br in 3br (Fort Greene);Brooklyn;8;1;55;Apartment;93;Private room;ZIP:11205
1;30727510;2015;6;4;Full size bedroom facing garden;Brooklyn;0;1;46;Apartment;None;Private room;ZIP:11213
1;30727510;2015;6;4;New Private Bath Master Bedroom;Brooklyn;20;1;58;Apartment;90;Private room;ZIP:11213
1;30727510;2015;6;4;Sunny high ceiling BR with Skylight;Brooklyn;0;1;46;Apartment;None;Private room;ZIP:11213
1;30703076;2015;6;4;Large Private Room In Park Slope;Brooklyn;0;1;63;Apartment;None;Private room;ZIP:11215
1;30735525;2015;6;4;Private Room in Heart of Brooklyn;Brooklyn;13;1;70;Apartment;95;Private room;ZIP:11216
1;30705800;2015;6;4;Artist's Studio Bedroom Greenpoint;Brooklyn;0;1;80;Apartment;None;Private room;ZIP:11222
1;30705760;2015;6;4;Cozy, Furnished Room by D train;Brooklyn;0;1;48;House;None;Private room;ZIP:11214
1;30705760;2015;6;4;Large Furnished Room by D train;Brooklyn;2;1;60;House;100;Private room;ZIP:11214
1;30738913;2015;6;4;Central,charming cozy Chelsea room.;Manhattan;5;1;155;Apartment;96;Private room;ZIP:10011
1;30699682;2015;6;4;Private Room with balcony;Manhattan;2;1;89;Apartment;80;Private room;ZIP:10022
1;30697163;2015;6;4;Laid back room in the hearth of NYC;Manhattan;10;1;110;Apartment;96;Private room;ZIP:10036
2;30705992;2015;6;4;纽约高雅家居;Queens;0;1;100;Apartment;None;Private room;ZIP:11355
2;30705992;2015;6;4;纽约高雅家居;Queens;0;1;120;Apartment;None;Private room;ZIP:11355
5;30797195;2015;7;4;Spacious 2BD, Perfect for a Group;Brooklyn;17;1;158;Apartment;89;Entire home/apt;ZIP:11209
1;30805991;2015;7;4;SUNNY BEAUTIFUL APT heart of bklyn!;Brooklyn;0;1;170;Apartment;None;Entire home/apt;ZIP:11211
5;30768511;2015;7;4;Classic Park Slope brownstone;Brooklyn;2;1;275;House;100;Entire home/apt;ZIP:11201
2;30771571;2015;7;4;Spacious 1-bdr on 5 av-Union Square;Manhattan;0;1;225;Apartment;None;Entire home/apt;ZIP:10003
1;30745209;2015;7;4;Bright Beautiful Soho Alcove Studio;Manhattan;7;1;200;Apartment;100;Entire home/apt;ZIP:10012
1;30787515;2015;7;4;The Manhattan Club studio New York;Manhattan;3;1;285;Apartment;100;Entire home/apt;ZIP:10019
2;30797242;2015;7;4;Private UES Studio;Manhattan;8;1;175;Apartment;93;Entire home/apt;ZIP:10021
1;30800501;2015;7;4;Gorgeous Upper West Side Apartment;Manhattan;0;1;200;Apartment;None;Entire home/apt;ZIP:10024
1;30788472;2015;7;4;Central Park/Historic Harlem Studio;Manhattan;0;1;120;Apartment;None;Entire home/apt;ZIP:10026
1;30803178;2015;7;4;Cozy Sunny Bedroom in Williamsburg;Brooklyn;3;1;95;Apartment;100;Private room;ZIP:11211
1;30802750;2015;7;4;Comfortable room good neighborhood;Brooklyn;0;1;50;Apartment;None;Private room;ZIP:11225
1;30791813;2015;7;4;Private Room in Lower East Side;Manhattan;5;1;85;Apartment;95;Private room;ZIP:10002
2;30775529;2015;7;4;Room in heart of East Village;Manhattan;0;1;300;Apartment;None;Private room;ZIP:10003
1;30781355;2015;7;4;Large 1BD in East Village Apartment;Manhattan;3;1;105;Apartment;87;Private room;ZIP:10003
1;30792081;2015;7;4;Great room on the upper east side;Manhattan;0;1;85;Apartment;None;Private room;ZIP:10029
1;30771571;2015;7;4;Spacious 1-bdr next to Union Square;Manhattan;1;1;165;Apartment;80;Shared room;ZIP:10003
5;30836013;2015;8;4;4 Bed Huge Loft next to subway;Brooklyn;6;1;250;Apartment;80;Entire home/apt;ZIP:11201
6;30852406;2015;8;4;3 bedrooms apartment in Brooklyn!;Brooklyn;2;1;167;Apartment;100;Entire home/apt;ZIP:11209
3;30850244;2015;8;4;2br, Sunny, Spacious, Prospect Park;Brooklyn;3;1;120;Apartment;87;Entire home/apt;ZIP:11226
2;30836013;2015;8;4;Luxury Designer 2 Bedm in Gramercy;Manhattan;11;1;200;Apartment;91;Entire home/apt;ZIP:10003
3;30874420;2015;8;4;COZY GEM in the East Village;Manhattan;4;1;195;Apartment;60;Entire home/apt;ZIP:10003
6;30836013;2015;8;4;4 Bedroom Huge  Loft in Tribeca;Manhattan;2;1;500;Apartment;80;Entire home/apt;ZIP:10007
2;30850929;2015;8;4;Luxury new 1BR in famed SoHo!;Manhattan;10;1;149;Apartment;84;Entire home/apt;ZIP:10012
1;30850929;2015;8;4;Prime West Village Location!;Manhattan;6;1;169;Apartment;100;Entire home/apt;ZIP:10014
2;30850929;2015;8;4;Beautiful Apartment, A+ Area;Manhattan;6;1;149;Apartment;70;Entire home/apt;ZIP:10016
4;30845049;2015;8;4;See (Not Hear) Times Sq. From Home!;Manhattan;10;1;375;Apartment;76;Entire home/apt;ZIP:10036
1;30865924;2015;8;4;Breakfast terrace in Manhattan!;Manhattan;2;1;150;House;100;Entire home/apt;ZIP:10034
1;30854526;2015;8;4;★ Best Private Room In Brooklyn ★;Brooklyn;0;1;80;Apartment;None;Private room;ZIP:11211
1;30859078;2015;8;4;Bedroom overlooking Prospect Park;Brooklyn;0;1;200;Apartment;None;Private room;ZIP:11225
1;30850244;2015;8;4;1 bdrm available by prospect park;Brooklyn;1;1;59;Apartment;None;Private room;ZIP:11226
1;30845921;2015;8;4;Twin Peaks in Bushwick Loft by (L);Brooklyn;9;1;68;Apartment;93;Private room;ZIP:11237
1;30854260;2015;8;4;7 minute walk to Central Park;Manhattan;0;1;125;Apartment;None;Private room;ZIP:10024
1;30833333;2015;8;4;Spacious and Charming Apartment;Manhattan;0;1;80;Apartment;None;Private room;ZIP:10040
1;30824695;2015;8;4;OCTOBER Rental-Cozy &Convenient UES;Manhattan;0;1;90;Apartment;None;Private room;ZIP:10128
1;30874420;2015;8;4;Duplex on the UES w/ back yard;Manhattan;2;1;95;Apartment;70;Private room;ZIP:10128
1;30839692;2015;8;4;Cozy Room for Your NYC Stay;Queens;22;1;65;Apartment;94;Private room;ZIP:11358
2;30839692;2015;8;4;Tiny NYC Space For 2 Guests;Queens;13;1;55;Apartment;94;Private room;ZIP:11358
1;30866372;2015;8;4;Room / private bath, close to ferry;Staten Island;7;1;45;Apartment;86;Private room;ZIP:10301
1;30866372;2015;8;4;Sunny room with private deck;Staten Island;15;1;40;Apartment;87;Private room;ZIP:10301
2;30909882;2015;9;4;Spacious Greenpoint apt w/ balcony!;Brooklyn;3;1;195;Apartment;100;Entire home/apt;ZIP:11222
1;30934529;2015;9;4;Chic luxury studio in heart of NYC;Manhattan;3;1;300;Apartment;100;Entire home/apt;ZIP:10001
3;30937902;2015;9;4;Bright 1BR Apt in Midtown;Manhattan;0;1;260;Apartment;None;Entire home/apt;ZIP:10001
3;30937902;2015;9;4;Cozy 1BR APT-Near Empire BLDG!;Manhattan;6;1;250;Apartment;70;Entire home/apt;ZIP:10001
3;30937902;2015;9;4;Quiet 1BR APT near K-Town;Manhattan;0;1;250;Apartment;None;Entire home/apt;ZIP:10001
3;30937902;2015;9;4;Red Bricks Studio Near Empire BLDG;Manhattan;0;1;250;Apartment;None;Entire home/apt;ZIP:10001
1;30900021;2015;9;4;Oasis! Studio w private roof deck;Manhattan;3;1;309;Apartment;80;Entire home/apt;ZIP:10002
2;30880792;2015;9;4;Massive 1 BED, PERFECT Short Term!;Manhattan;0;1;130;Apartment;None;Entire home/apt;ZIP:10006
1;30936539;2015;9;4;Cozy, zen-like 1Bdrm 1Bath Apt NYC;Manhattan;3;1;180;Apartment;93;Entire home/apt;ZIP:10016
2;30911553;2015;9;4;Large Apartment next to Queens Blvd;Queens;1;1;80;Apartment;100;Entire home/apt;ZIP:11375
1;30940145;2015;9;4;Modern Dumbo Apt with Pool;Brooklyn;1;1;120;Apartment;None;Private room;ZIP:11201
1;30926113;2015;9;4;Charming Sunlit BK Room for 1 or 2;Brooklyn;3;1;50;Apartment;80;Private room;ZIP:11205
1;30918671;2015;9;4;Private Prospect Park Bed and Bath;Brooklyn;0;1;60;Apartment;None;Private room;ZIP:11225
1;30931526;2015;9;4;Amor  room;Brooklyn;14;1;60;Apartment;93;Private room;ZIP:11238
1;30931526;2015;9;4;Great room in historic Clinton Hill;Brooklyn;8;1;65;Apartment;80;Private room;ZIP:11238
1;30937351;2015;9;4;Eligate room and apartment area for;Brooklyn;0;1;100;Bed & Breakfast;None;Private room;ZIP:11221
1;30905891;2015;9;4;Cozy Brooklyn BR w/ Privt Bthrm;Brooklyn;0;1;69;Condominium;None;Private room;ZIP:11214
1;30905891;2015;9;4;Cozy Spacious BR in South Bk;Brooklyn;0;1;59;Condominium;None;Private room;ZIP:11214
1;30906910;2015;9;4;Large room in newly renovated apt;Brooklyn;0;1;750;House;None;Private room;ZIP:11221
1;30907957;2015;9;4;Sunny Lower East Side Room;Manhattan;0;1;70;Apartment;None;Private room;ZIP:10002
1;30900971;2015;9;4;East Village room;Manhattan;0;1;120;Apartment;None;Private room;ZIP:10009
1;30907745;2015;9;4;Heart Of The City;Manhattan;0;1;65;Apartment;None;Private room;ZIP:10019
1;30935748;2015;9;4;comfortable and private bedroom;Manhattan;0;1;65;Apartment;None;Private room;ZIP:10029
1;30927831;2015;9;4;Bright Sunny Room With City Views;Manhattan;16;1;99;Apartment;96;Private room;ZIP:10032
1;30913217;2015;9;4;Private Room in Astoria;Queens;0;1;65;Apartment;None;Private room;ZIP:11105
1;30992178;2015;10;4;Sunny appartement in Greenpoint;Brooklyn;0;1;145;Apartment;None;Entire home/apt;ZIP:11222
1;30994748;2015;10;4;FIDI~Luxury 1BR & Private Balcony;Manhattan;2;1;205;Apartment;100;Entire home/apt;ZIP:10038
1;30976730;2015;10;4;Historic Strivers Row Home;Manhattan;4;1;145;House;100;Entire home/apt;ZIP:10030
1;30992550;2015;10;4;1 LG BR w Metro access AC2345BDNQ;Brooklyn;14;1;95;Apartment;99;Private room;ZIP:11217
;31034014;2015;11;4;Beautifully Modern in Bed-Stuy;Brooklyn;1;1;120;Apartment;100;Entire home/apt;ZIP:11206
1;31048327;2015;11;4;Artist Loft with outdoor Terrace!;Brooklyn;1;1;130;Apartment;100;Entire home/apt;ZIP:11206
2;31039285;2015;11;4;Beautiful, Sunny 2 BR grt location;Brooklyn;3;1;195;Apartment;90;Entire home/apt;ZIP:11211
2;31029409;2015;11;4;Charming 2bd apt in Park Slope/NY;Brooklyn;3;1;175;Apartment;100;Entire home/apt;ZIP:11217
1;31018453;2015;11;4;apartment for 2/4 people - Brooklyn;Brooklyn;0;1;80;Apartment;None;Entire home/apt;ZIP:11222
1;31042738;2015;11;4;Big & Clean in Chelsea/West Village;Manhattan;0;1;225;Apartment;None;Entire home/apt;ZIP:10011
4;31043890;2015;11;4;Amazing 3BDR close to everything!!!;Queens;5;1;192;Apartment;68;Entire home/apt;ZIP:11414
1;31039285;2015;11;4;Private room in sunny apartment;Brooklyn;5;1;89;Apartment;100;Private room;ZIP:11211
1;31043140;2015;11;4;Private Bedroom in Williamsburg;Brooklyn;19;1;95;Apartment;92;Private room;ZIP:11211
1;31047215;2015;11;4;The Best Neighborhood in Brooklyn;Brooklyn;0;1;60;Apartment;None;Private room;ZIP:11222
